아파트명,구,동,준공년도,전용면적(㎡),실거래가(만원),층수,계약일
비즈트위트그린,구로구,구로동,2012,15,10000,15,2022-02-18
비즈트위트그린,구로구,구로동,2012,15,11000,16,2022-04-01
비즈트위트그린,구로구,구로동,2012,15,10900,14,2022-08-31
비즈트위트그린,구로구,구로동,2012,15,11500,16,2022-12-15
비즈트위트레드,구로구,구로동,2016,20,19000,7,2022-02-16
비즈트위트레드,구로구,구로동,2016,20,18800,7,2022-03-03
비즈트위트레드,구로구,구로동,2016,20,18000,7,2022-05-04
비즈트위트레드,구로구,구로동,2016,20,18400,2,2022-07-16
비즈트위트레드,구로구,구로동,2016,20,17400,4,2022-07-30
비즈트위트레드,구로구,구로동,2016,20,17850,4,2022-11-10
비즈트위트레인보우,구로구,구로동,2012,15,12000,6,2022-02-19
비즈트위트레인보우,구로구,구로동,2012,15,11500,3,2022-03-05
비즈트위트레인보우,구로구,구로동,2012,15,12000,4,2022-04-07
비즈트위트레인보우,구로구,구로동,2012,15,11750,4,2022-04-23
비즈트위트레인보우,구로구,구로동,2012,15,10000,2,2022-05-17
비즈트위트레인보우,구로구,구로동,2012,15,11500,3,2022-05-30
비즈트위트레인보우,구로구,구로동,2012,15,12500,6,2022-07-22
비즈트위트레인보우,구로구,구로동,2012,15,12000,2,2022-08-07
비즈트위트레인보우,구로구,구로동,2012,15,11800,4,2022-08-22
비즈트위트레인보우,구로구,구로동,2012,15,12200,6,2022-11-23
비즈트위트블루,구로구,구로동,2012,15,10500,5,2022-06-13
비즈트위트블루,구로구,구로동,2012,16,11750,6,2022-01-10
비즈트위트블루,구로구,구로동,2012,16,12000,5,2022-01-12
비즈트위트블루,구로구,구로동,2012,16,11500,7,2022-05-10
비즈트위트블루,구로구,구로동,2012,16,11300,5,2022-10-17
비즈트위트블루,구로구,구로동,2012,16,12500,8,2022-11-04
비즈트위트오렌지,구로구,구로동,2013,12,11700,6,2022-01-17
비즈트위트오렌지,구로구,구로동,2013,14,11500,3,2022-09-01
비즈트위트오렌지,구로구,구로동,2013,15,11000,4,2022-01-26
비즈트위트오렌지,구로구,구로동,2013,15,11800,2,2022-01-28
비즈트위트오렌지,구로구,구로동,2013,15,11500,2,2022-03-02
비즈트위트오렌지,구로구,구로동,2013,15,11700,2,2022-04-04
비즈트위트오렌지,구로구,구로동,2013,15,12100,5,2022-04-08
비즈트위트오렌지,구로구,구로동,2013,15,11500,2,2022-05-24
비즈트위트오렌지,구로구,구로동,2013,15,9500,2,2022-06-13
비즈트위트오렌지,구로구,구로동,2013,15,10000,2,2022-08-08
비즈트위트오렌지,구로구,구로동,2013,15,12000,6,2022-09-19
비즈트위트오렌지,구로구,구로동,2013,15,11350,3,2022-09-23
비즈트위트오렌지,구로구,구로동,2013,15,12100,5,2022-09-30
비즈트위트오렌지,구로구,구로동,2013,20,12000,3,2022-09-19
삼성래미안,구로구,구로동,2004,56,79000,13,2022-01-22
삼성래미안,구로구,구로동,2004,58,74000,4,2022-06-03
삼성래미안,구로구,구로동,2004,58,81500,20,2022-06-10
삼성래미안,구로구,구로동,2004,78,97500,11,2022-04-27
삼성래미안,구로구,구로동,2004,78,89000,7,2022-10-27
삼성래미안,구로구,구로동,2004,109,113000,14,2022-01-27
삼성래미안,구로구,구로동,2004,109,113000,7,2022-06-01
삼성래미안,구로구,구로동,2004,110,98000,11,2022-10-15
새솔금호,구로구,구로동,1996,59,59900,15,2022-01-13
새솔금호,구로구,구로동,1996,59,58000,5,2022-02-16
새솔금호,구로구,구로동,1996,59,59750,10,2022-03-08
성삼하이츠,구로구,구로동,2004,58,51500,7,2022-09-27
성호메이플라워멤버스빌,구로구,구로동,2002,31,15500,16,2022-02-05
성호메이플라워멤버스빌,구로구,구로동,2002,31,14250,10,2022-02-27
성호메이플라워멤버스빌,구로구,구로동,2002,31,16100,16,2022-04-03
성호메이플라워멤버스빌,구로구,구로동,2002,31,15000,6,2022-04-25
성호메이플라워멤버스빌,구로구,구로동,2002,31,14800,11,2022-06-24
성호메이플라워멤버스빌,구로구,구로동,2002,31,15500,12,2022-07-21
성호메이플라워멤버스빌,구로구,구로동,2002,31,15000,7,2022-08-17
성호메이플라워멤버스빌,구로구,구로동,2002,41,21000,16,2022-06-22
세명,구로구,구로동,2000,30,24800,3,2022-01-11
세명,구로구,구로동,2000,30,22800,1,2022-02-19
송림빌라,구로구,구로동,1997,43,22000,2,2022-10-20
순영웰라이빌2차,구로구,구로동,2005,64,60500,12,2022-03-12
신구로자이,구로구,구로동,2007,84,80000,10,2022-10-18
신도림로제리움,구로구,구로동,2012,16,12000,20,2022-05-03
신도림로제리움,구로구,구로동,2012,16,12700,19,2022-09-16
신도림롯데아파트,구로구,구로동,1999,170,100000,7,2022-12-09
신도림태영타운,구로구,구로동,2000,84,115000,12,2022-01-22
신도림태영타운,구로구,구로동,2000,84,115000,7,2022-04-20
신도림태영타운,구로구,구로동,2000,84,102000,18,2022-06-08
신도림태영타운,구로구,구로동,2000,84,104500,5,2022-07-18
신도림현대,구로구,구로동,1994,80,96500,18,2022-04-13
신도림현대,구로구,구로동,1994,80,92000,6,2022-04-13
신도림현대,구로구,구로동,1994,80,95000,15,2022-10-05
신성미소지움,구로구,구로동,2003,84,75000,7,2022-01-17
신성미소지움,구로구,구로동,2003,84,75700,15,2022-04-20
신성미소지움,구로구,구로동,2003,84,74800,12,2022-06-29
신안타워,구로구,구로동,1998,84,60000,16,2022-10-24
신안타워,구로구,구로동,1998,134,71500,11,2022-10-25
아스타빌,구로구,구로동,2004,67,51500,15,2022-04-29
우리유앤미,구로구,구로동,2004,59,59900,19,2022-04-28
우리유앤미,구로구,구로동,2004,84,60000,4,2022-03-29
우민늘푸른,구로구,구로동,2004,66,70000,8,2022-03-19
우성(23),구로구,구로동,1985,51,85000,10,2022-06-30
우성(23),구로구,구로동,1985,84,107000,3,2022-02-12
우진체리쉬,구로구,구로동,2005,77,54500,7,2022-01-24
이화우성,구로구,구로동,1998,59,70000,10,2022-05-04
이화우성,구로구,구로동,1998,84,70000,8,2022-10-14
이화우성,구로구,구로동,1998,84,69000,10,2022-12-07
장수(796-60),구로구,구로동,1997,59,24800,1,2022-03-30
제일(805-14),구로구,구로동,1961,55,33000,3,2022-07-03
종인아네스트,구로구,구로동,2012,16,10950,18,2022-01-05
종인아네스트,구로구,구로동,2012,16,11000,16,2022-01-05
종인아네스트,구로구,구로동,2012,16,10500,20,2022-01-13
종인아네스트,구로구,구로동,2012,16,11000,16,2022-03-08
종인아네스트,구로구,구로동,2012,16,11000,17,2022-05-19
종인아네스트,구로구,구로동,2012,16,10500,20,2022-06-03
종인아네스트,구로구,구로동,2012,16,10800,19,2022-06-07
종인아네스트,구로구,구로동,2012,16,10800,16,2022-07-01
종인아네스트,구로구,구로동,2012,16,18000,16,2022-08-19
종인아네스트,구로구,구로동,2012,21,13500,17,2022-08-16
주공1,구로구,구로동,1986,83,110000,5,2022-03-07
주공1,구로구,구로동,1986,83,112000,1,2022-03-25
주공1,구로구,구로동,1986,84,112000,14,2022-04-23
주공2,구로구,구로동,1987,32,60000,5,2022-01-21
주공2,구로구,구로동,1987,32,58100,3,2022-03-23
주공2,구로구,구로동,1987,32,59500,8,2022-04-18
주공2,구로구,구로동,1987,32,61500,3,2022-05-14
주공2,구로구,구로동,1987,32,60500,3,2022-05-19
주공2,구로구,구로동,1987,64,100900,7,2022-01-14
중앙하이츠,구로구,구로동,1987,79,85000,13,2022-01-27
중앙하이츠,구로구,구로동,1987,79,84000,12,2022-02-19
중앙하이츠(1269),구로구,구로동,2001,59,79000,11,2022-01-16
중앙하이츠(1269),구로구,구로동,2001,82,80500,5,2022-05-25
케어빌(98-8),구로구,구로동,2007,84,50500,3,2022-03-10
코원,구로구,구로동,2014,12,8800,2,2022-06-01
코원,구로구,구로동,2014,12,10700,6,2022-06-20
파인마루오피스텔,구로구,구로동,2016,15,13750,16,2022-03-28
하나세인스톤1차,구로구,구로동,2011,21,15500,16,2022-07-20
하나세인스톤1차,구로구,구로동,2011,21,18000,12,2022-07-27
하나세인스톤1차,구로구,구로동,2011,21,16000,13,2022-08-03
하나세인스톤1차,구로구,구로동,2011,21,20000,12,2022-08-09
하나세인스톤1차,구로구,구로동,2011,21,16000,12,2022-12-22
하나세인스톤2차,구로구,구로동,2011,19,13000,14,2022-02-18
하나세인스톤2차,구로구,구로동,2011,19,13000,12,2022-02-18
하나세인스톤2차,구로구,구로동,2011,19,14000,15,2022-02-18
하나세인스톤2차,구로구,구로동,2011,19,13750,13,2022-03-28
하나세인스톤2차,구로구,구로동,2011,19,14000,15,2022-04-11
하나세인스톤2차,구로구,구로동,2011,19,14000,14,2022-04-29
하나세인스톤2차,구로구,구로동,2011,19,13400,11,2022-05-25
하나세인스톤2차,구로구,구로동,2011,19,13300,12,2022-06-27
하나세인스톤2차,구로구,구로동,2011,19,14500,12,2022-07-23
하나세인스톤2차,구로구,구로동,2011,19,14300,14,2022-08-02
하나세인스톤2차,구로구,구로동,2011,19,14800,16,2022-09-26
하나세인스톤2차,구로구,구로동,2011,19,13600,12,2022-10-11
하나세인스톤2차,구로구,구로동,2011,19,14500,17,2022-11-25
하나세인스톤3차,구로구,구로동,2011,19,13000,14,2022-01-31
하나세인스톤3차,구로구,구로동,2011,19,13500,15,2022-05-24
하나세인스톤3차,구로구,구로동,2011,19,12700,16,2022-06-14
하나세인스톤3차,구로구,구로동,2011,19,9500,18,2022-07-13
한신,구로구,구로동,1988,45,57200,7,2022-05-14
한신(792-29),구로구,구로동,1998,44,23000,5,2022-04-01
한신빌라,구로구,구로동,1997,33,20000,3,2022-07-11
한신휴플러스(1280-0),구로구,구로동,2007,50,67000,10,2022-01-03
한신휴플러스(1280-0),구로구,구로동,2007,50,71300,6,2022-02-05
한신휴플러스(1280-0),구로구,구로동,2007,50,73500,10,2022-05-22
한신휴플러스(1280-0),구로구,구로동,2007,50,73000,4,2022-06-22
한신휴플러스(1280-0),구로구,구로동,2007,58,81500,15,2022-03-25
한신휴플러스(1280-0),구로구,구로동,2007,58,69500,14,2022-10-27
한일유앤아이,구로구,구로동,2006,84,74500,10,2022-05-23
한일퍼스트빌(415-37),구로구,구로동,2004,83,29000,3,2022-03-03
해담채3,구로구,구로동,2014,13,10500,13,2022-01-12
현대,구로구,구로동,1988,84,76000,8,2022-06-15
현대로얄,구로구,구로동,1987,52,31000,5,2022-09-28
현대로얄,구로구,구로동,1987,68,59500,9,2022-02-18
현대연예인,구로구,구로동,1989,44,59000,15,2022-02-26
현대연예인,구로구,구로동,1989,54,68250,8,2022-01-15
현대연예인,구로구,구로동,1989,54,68500,14,2022-04-07
현대연예인,구로구,구로동,1989,74,80000,7,2022-03-22
현대연예인,구로구,구로동,1989,74,80000,8,2022-04-19
현대연예인,구로구,구로동,1989,74,77000,8,2022-08-26
희훈타워빌,구로구,구로동,1998,127,75000,15,2022-05-06
궁동에스하임,구로구,궁동,2021,48,36650,2,2022-01-13
궁동에스하임,구로구,궁동,2021,48,37000,3,2022-01-13
궁동에스하임,구로구,궁동,2021,48,37000,4,2022-01-13
궁동에스하임,구로구,궁동,2021,48,37000,5,2022-01-13
궁동에스하임,구로구,궁동,2021,48,37000,6,2022-01-13
궁동에스하임,구로구,궁동,2021,48,37050,8,2022-01-13
궁동에스하임,구로구,궁동,2021,51,38600,2,2022-01-13
궁동에스하임,구로구,궁동,2021,51,39050,3,2022-01-13
궁동에스하임,구로구,궁동,2021,51,39050,4,2022-01-13
궁동에스하임,구로구,궁동,2021,51,39050,5,2022-01-13
궁동에스하임,구로구,궁동,2021,51,39050,6,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39050,2,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39450,3,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39450,4,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39450,5,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39450,6,2022-01-13
궁동에스하임,구로구,궁동,2021,52,39850,8,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40350,2,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40750,3,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40750,4,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40750,5,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40750,6,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40250,2,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40450,3,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40650,4,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40650,5,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40650,6,2022-01-13
궁동에스하임,구로구,궁동,2021,53,40650,7,2022-01-13
궁동에스하임,구로구,궁동,2021,54,41350,7,2022-01-13
궁동에스하임,구로구,궁동,2021,55,41100,2,2022-01-13
궁동에스하임,구로구,궁동,2021,55,42150,3,2022-01-13
궁동에스하임,구로구,궁동,2021,55,42400,4,2022-01-13
궁동에스하임,구로구,궁동,2021,55,42400,5,2022-01-13
궁동에스하임,구로구,궁동,2021,55,42400,6,2022-01-13
궁동에스하임,구로구,궁동,2021,55,42400,7,2022-01-13
궁동에스하임,구로구,궁동,2021,55,41350,8,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43050,3,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43250,4,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43250,5,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43250,6,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43250,7,2022-01-13
궁동에스하임,구로구,궁동,2021,56,43150,8,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43450,2,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43950,3,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43950,4,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43950,5,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43950,6,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43950,7,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43850,7,2022-01-13
궁동에스하임,구로구,궁동,2021,57,42450,2,2022-01-13
궁동에스하임,구로구,궁동,2021,57,42150,2,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43250,2,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43600,3,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43300,3,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43500,3,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43800,4,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43550,4,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43750,4,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43800,5,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43550,5,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43750,5,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43800,6,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43550,6,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43750,6,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43800,7,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43550,7,2022-01-13
궁동에스하임,구로구,궁동,2021,57,43750,7,2022-01-13
궁동에스하임,구로구,궁동,2021,57,44150,8,2022-01-13
궁동에스하임,구로구,궁동,2021,58,43850,8,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44400,2,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45000,2,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44600,3,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45500,3,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44600,4,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45500,4,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44600,5,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45500,5,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44600,6,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45500,6,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44600,7,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45500,7,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44400,7,2022-01-13
궁동에스하임,구로구,궁동,2021,59,43600,2,2022-01-13
궁동에스하임,구로구,궁동,2021,59,44800,3,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45000,4,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45000,5,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45000,6,2022-01-13
궁동에스하임,구로구,궁동,2021,59,45000,7,2022-01-13
다청림102동(143-0),구로구,궁동,2012,84,58000,5,2022-05-06
대명하이빌101동,구로구,궁동,2009,67,40000,6,2022-05-19
대명하이빌102동,구로구,궁동,2009,107,66500,4,2022-05-18
SKVIEW,구로구,신도림동,2006,84,129000,24,2022-05-05
SKVIEW,구로구,신도림동,2006,84,124000,24,2022-05-07
대림1,구로구,신도림동,1999,59,93000,10,2022-01-21
대림1,구로구,신도림동,1999,59,90000,27,2022-03-13
대림1,구로구,신도림동,1999,59,96800,10,2022-03-19
대림1,구로구,신도림동,1999,59,87500,6,2022-03-23
대림1,구로구,신도림동,1999,59,94000,16,2022-03-26
대림1,구로구,신도림동,1999,59,93000,16,2022-04-15
대림1,구로구,신도림동,1999,59,97000,24,2022-05-12
대림1,구로구,신도림동,1999,59,82000,9,2022-09-15
대림1,구로구,신도림동,1999,59,77900,14,2022-10-24
대림1,구로구,신도림동,1999,59,78500,9,2022-12-17
대림1,구로구,신도림동,1999,84,118500,14,2022-04-02
대림1,구로구,신도림동,1999,134,139000,4,2022-04-30
대림1,구로구,신도림동,1999,134,119000,1,2022-08-18
대림2,구로구,신도림동,2001,59,91800,15,2022-05-18
대림2,구로구,신도림동,2001,59,90000,19,2022-06-30
대림2,구로구,신도림동,2001,84,117000,27,2022-02-21
대림2,구로구,신도림동,2001,84,113000,5,2022-05-16
대림2,구로구,신도림동,2001,84,116000,21,2022-06-06
대림2,구로구,신도림동,2001,84,113500,12,2022-06-25
대림e-편한세상4,구로구,신도림동,2003,117,172000,23,2022-01-11
대림e-편한세상4,구로구,신도림동,2003,117,170000,15,2022-06-28
대림e-편한세상4,구로구,신도림동,2003,117,165000,19,2022-10-18
대림e-편한세상5,구로구,신도림동,2003,84,120000,17,2022-08-12
대림e-편한세상7,구로구,신도림동,2004,84,131000,15,2022-07-28
대림e-편한세상7,구로구,신도림동,2004,116,145000,2,2022-05-13
동아1,구로구,신도림동,1999,59,105000,19,2022-05-06
동아1,구로구,신도림동,1999,169,151000,23,2022-07-02
동아2,구로구,신도림동,2000,59,101000,12,2022-06-09
동아3,구로구,신도림동,2000,84,133000,24,2022-01-28
동아3,구로구,신도림동,2000,138,150000,21,2022-03-17
동아3,구로구,신도림동,2000,138,149000,17,2022-04-13
디큐브시티,구로구,신도림동,2011,59,107000,8,2022-04-06
디큐브시티,구로구,신도림동,2011,59,85000,4,2022-12-31
디큐브시티,구로구,신도림동,2011,105,157000,27,2022-03-23
디큐브시티,구로구,신도림동,2011,128,162500,20,2022-06-17
디큐브시티,구로구,신도림동,2011,128,171500,45,2022-07-23
미성,구로구,신도림동,1987,52,74000,6,2022-11-12
신도림 아르디에,구로구,신도림동,2018,18,23200,5,2022-02-09
신도림 아르디에,구로구,신도림동,2018,18,19300,5,2022-03-07
신도림 아르디에,구로구,신도림동,2018,18,19400,3,2022-05-03
신도림 아르디에,구로구,신도림동,2018,21,22000,4,2022-03-03
신도림 아르디에,구로구,신도림동,2018,25,25900,8,2022-01-23
신도림 아르디에,구로구,신도림동,2018,31,33500,4,2022-04-04
신도림 아르디에,구로구,신도림동,2018,31,36000,3,2022-08-31
신도림 아르디에,구로구,신도림동,2018,39,40000,8,2022-02-12
신도림 아르디에,구로구,신도림동,2018,39,42000,8,2022-04-19
신도림팰러티움,구로구,신도림동,2006,84,87000,3,2022-04-09
신성은하수,구로구,신도림동,1997,59,72000,17,2022-05-20
신성은하수,구로구,신도림동,1997,59,75000,3,2022-09-26
우성2,구로구,신도림동,1996,84,121500,6,2022-01-22
경남아너스빌,구로구,오류동,2003,59,60000,5,2022-08-20
금강(343),구로구,오류동,2003,60,68000,1,2022-08-20
금강(343),구로구,오류동,2003,84,89000,4,2022-03-28
길훈,구로구,오류동,1986,53,37200,4,2022-08-27
길훈,구로구,오류동,1986,53,40500,4,2022-10-05
다청림,구로구,오류동,2013,56,36000,5,2022-12-05
다청림(356),구로구,오류동,2013,15,9500,4,2022-03-25
다청림(356),구로구,오류동,2013,15,11700,1,2022-05-02
다청림(356),구로구,오류동,2013,36,29500,4,2022-01-27
다청림(356),구로구,오류동,2013,36,30500,4,2022-05-11
다청림(356),구로구,오류동,2013,36,27000,7,2022-05-11
다청림(356),구로구,오류동,2013,38,23000,1,2022-01-15
다청림(356),구로구,오류동,2013,38,29500,2,2022-09-22
동보,구로구,오류동,1998,84,53800,5,2022-03-19
동보,구로구,오류동,1998,84,53000,5,2022-05-28
동부(101동~103동),구로구,오류동,1998,59,48700,3,2022-12-28
동부(105동~106동),구로구,오류동,1999,59,58000,15,2022-03-27
동부골든,구로구,오류동,1998,59,56000,4,2022-01-10
동부골든,구로구,오류동,1998,59,57400,7,2022-04-20
동부골든,구로구,오류동,1998,59,59000,16,2022-04-26
동부골든,구로구,오류동,1998,71,62000,7,2022-04-09
동부골든,구로구,오류동,1998,71,57000,2,2022-05-21
동부골든,구로구,오류동,1998,105,70000,2,2022-03-17
라인,구로구,오류동,1995,84,63000,6,2022-06-09
목화수목원아파트101동,구로구,오류동,2002,72,43000,3,2022-05-11
미진주택B동,구로구,오류동,2002,37,24800,6,2022-03-16
삼천리,구로구,오류동,1998,59,44000,19,2022-12-03
삼천리,구로구,오류동,1998,134,93500,8,2022-05-13
시티월드,구로구,오류동,1993,84,44700,12,2022-06-08
썬앤빌,구로구,오류동,2014,14,8300,9,2022-01-12
썬앤빌,구로구,오류동,2014,14,7600,15,2022-02-09
썬앤빌,구로구,오류동,2014,14,8200,11,2022-02-12
썬앤빌,구로구,오류동,2014,14,8000,9,2022-03-10
썬앤빌,구로구,오류동,2014,14,9000,7,2022-04-09
썬앤빌,구로구,오류동,2014,14,12000,16,2022-05-19
썬앤빌,구로구,오류동,2014,14,8000,9,2022-06-10
썬앤빌,구로구,오류동,2014,14,8400,9,2022-06-29
썬앤빌,구로구,오류동,2014,14,8400,15,2022-07-02
썬앤빌,구로구,오류동,2014,14,8000,12,2022-07-04
썬앤빌,구로구,오류동,2014,14,8000,9,2022-07-14
썬앤빌,구로구,오류동,2014,14,8350,11,2022-08-20
썬앤빌,구로구,오류동,2014,14,8500,14,2022-09-01
썬앤빌,구로구,오류동,2014,14,8000,8,2022-09-14
썬앤빌,구로구,오류동,2014,14,8000,8,2022-09-23
썬앤빌,구로구,오류동,2014,14,8500,10,2022-09-30
썬앤빌,구로구,오류동,2014,14,8400,12,2022-10-01
썬앤빌,구로구,오류동,2014,14,8000,10,2022-12-10
양지쉐르빌아파트,구로구,오류동,2013,59,38500,3,2022-09-29
영풍마드레빌,구로구,오류동,2002,84,82500,11,2022-01-08
영풍마드레빌,구로구,오류동,2002,84,75500,3,2022-03-09
영풍마드레빌,구로구,오류동,2002,84,68500,12,2022-06-14
영풍마드레빌,구로구,오류동,2002,84,77000,3,2022-08-13
오류그린,구로구,오류동,2001,60,18500,4,2022-02-08
오류동금호어울림,구로구,오류동,2006,59,64500,8,2022-01-15
오류동금호어울림,구로구,오류동,2006,59,55000,4,2022-09-29
오류동삼전솔하임,구로구,오류동,2020,15,12300,3,2022-01-28
오류동삼전솔하임,구로구,오류동,2020,30,23000,5,2022-04-22
오류동삼전솔하임,구로구,오류동,2020,37,29000,4,2022-03-26
오류동삼전솔하임,구로구,오류동,2020,37,31000,8,2022-05-19
오류동역솔리스타,구로구,오류동,2016,18,10500,10,2022-03-12
오류동역솔리스타,구로구,오류동,2016,18,8500,11,2022-05-16
오류동역솔리스타,구로구,오류동,2016,19,9000,6,2022-05-10
오류동역솔리스타,구로구,오류동,2016,19,11550,6,2022-08-02
오류동역솔리스타,구로구,오류동,2016,19,10000,9,2022-08-31
오류동역솔리스타,구로구,오류동,2016,19,10800,12,2022-10-31
우림필유,구로구,오류동,2005,59,63000,3,2022-03-12
우림필유,구로구,오류동,2005,59,61000,13,2022-05-11
우림필유,구로구,오류동,2005,59,62800,11,2022-05-21
우림필유,구로구,오류동,2005,84,70700,9,2022-04-19
은하수수목원2차(101동),구로구,오류동,2007,68,40000,5,2022-02-27
이좋은집,구로구,오류동,2005,36,19300,15,2022-03-01
이좋은집,구로구,오류동,2005,36,19300,15,2022-04-15
이좋은집,구로구,오류동,2005,36,19000,3,2022-05-14
이좋은집,구로구,오류동,2005,36,20000,12,2022-06-17
이좋은집,구로구,오류동,2005,36,21400,7,2022-07-11
이좋은집,구로구,오류동,2005,36,20250,2,2022-10-24
포스시티,구로구,오류동,2014,13,9500,12,2022-09-24
포스시티,구로구,오류동,2014,13,9500,12,2022-12-02
포스시티,구로구,오류동,2014,14,9000,16,2022-03-24
포스시티,구로구,오류동,2014,14,9500,13,2022-04-06
포스시티,구로구,오류동,2014,14,9500,19,2022-05-25
포스시티,구로구,오류동,2014,14,9700,14,2022-09-06
포스시티,구로구,오류동,2014,14,9800,15,2022-09-28
포스시티,구로구,오류동,2014,17,10950,14,2022-07-18
한백고은,구로구,오류동,2005,84,46700,4,2022-03-15
한신플러스타운,구로구,오류동,2002,59,56000,3,2022-05-28
한신플러스타운,구로구,오류동,2002,59,60000,11,2022-06-04
한신플러스타운,구로구,오류동,2002,59,60000,18,2022-06-16
한신플러스타운,구로구,오류동,2002,84,70000,18,2022-06-04
한신플러스타운,구로구,오류동,2002,84,69000,8,2022-10-14
리치안풍산,구로구,온수동,2009,70,30000,4,2022-09-08
온수동,구로구,온수동,2001,64,28500,5,2022-02-28
온수힐스테이트,구로구,온수동,2010,84,100000,6,2022-03-05
온수힐스테이트,구로구,온수동,2010,84,94000,2,2022-04-27
온수힐스테이트,구로구,온수동,2010,84,93500,1,2022-04-30
온수힐스테이트,구로구,온수동,2010,84,100000,9,2022-06-25
천왕연지타운2단지,구로구,천왕동,2014,84,87000,12,2022-04-21
천왕이펜하우스1단지,구로구,천왕동,2011,59,79500,1,2022-03-26
천왕이펜하우스1단지,구로구,천왕동,2011,59,65000,1,2022-08-25
천왕이펜하우스4단지,구로구,천왕동,2011,84,78500,10,2022-03-18
천왕이펜하우스4단지,구로구,천왕동,2011,84,87000,4,2022-06-14
천왕이펜하우스5단지,구로구,천왕동,2011,84,71000,3,2022-09-26
천왕이펜하우스6단지,구로구,천왕동,2011,84,85000,7,2022-04-15
천왕이펜하우스6단지,구로구,천왕동,2011,84,65000,7,2022-11-28
우남퍼스트빌더센트럴,구로구,항동,2020,79,83400,15,2022-10-29
우남퍼스트빌더센트럴,구로구,항동,2020,84,81000,10,2022-12-17
하버라인2단지,구로구,항동,2019,59,72000,6,2022-03-05
하버라인2단지,구로구,항동,2019,59,72000,15,2022-03-17
하버라인2단지,구로구,항동,2019,59,75000,8,2022-04-16
하버라인3단지,구로구,항동,2019,59,66000,10,2022-08-27
하버라인4단지,구로구,항동,2019,59,68000,3,2022-03-10
하버라인4단지,구로구,항동,2019,59,71000,1,2022-03-26
한양수자인에듀힐즈,구로구,항동,2019,76,90000,13,2022-03-19
한양수자인에듀힐즈,구로구,항동,2019,84,105000,16,2022-05-16
한양수자인에듀힐즈,구로구,항동,2019,106,160000,15,2022-03-21
현대홈타운스위트,구로구,항동,2004,114,79000,2,2022-09-30
G밸리페트라힐스,금천구,가산동,2020,13,14940,10,2022-11-29
